image_path,label,R_mean,G_mean,B_mean,Gray_mean,hash
../../../PBC_dataset_normal_DIB\neutrophil\SNE_775439.jpg,neutrophil,217.71225895316803,185.5398148148148,180.58279002142638,194.63875114784204,c8e23515cf85016229239550ff771553ed9d9099c4cf65f3f2b7b1faec49601b
../../../PBC_dataset_normal_DIB\neutrophil\SNE_775468.jpg,neutrophil,220.8616773798592,187.32498469543924,182.74859963269054,196.90834863789408,0ff7136a1160c4a31f87bb4d0835e384cd0060ceebb5b85506bbfe9f36ff3ad5
../../../PBC_dataset_normal_DIB\neutrophil\SNE_776076.jpg,neutrophil,220.83241505968778,187.9274716865626,182.82293388429753,197.22299510254055,bd5fc729b6a52ac330eca635af6e589fe30cc7f870f1cd9cd3198814c03e7ec3
../../../PBC_dataset_normal_DIB\neutrophil\SNE_777650.jpg,neutrophil,227.72021732476279,195.44651056014692,184.27891031527395,203.83957759412306,431c9f841d5e5337a53441256e3fd7a0d4aa532f691034aa571ef470011d75cb
../../../PBC_dataset_normal_DIB\neutrophil\SNE_778015.jpg,neutrophil,223.94204928068564,190.7752984389348,182.88171870217326,199.86754667891032,db35796652eba4743f846fa70c9f2ba329560554b4acd4f47bad08b6e92ae79c
../../../PBC_dataset_normal_DIB\neutrophil\SNE_779794.jpg,neutrophil,229.13163452708906,199.43152739516376,186.93660850933577,206.9000382614019,3c51ced7821931608139e4609dcedc8ebca0e4cf9781974d12256c24dc0a00bf
../../../PBC_dataset_normal_DIB\neutrophil\SNE_780200.jpg,neutrophil,226.00524946434038,196.43133608815427,185.15743036424854,204.01958983777166,7ad7f9d66b3822a1eda5f7e10f523083a3ea01e14f24a132923d78e343fd7c4a
../../../PBC_dataset_normal_DIB\neutrophil\SNE_781224.jpg,neutrophil,226.52438781756965,195.89777318640955,185.37004132231405,203.87861187633914,31646a32c771aab6dde0502797d1569d2b3193a792c4031fd5c19063c4db8a74
../../../PBC_dataset_normal_DIB\neutrophil\SNE_781300.jpg,neutrophil,227.20846342209978,194.18063207835934,185.66172329354148,203.17449494949494,136af255bf831a85e11beba8e2335dbcd965a4cb3078817b4f5fa11acd1e366c
../../../PBC_dataset_normal_DIB\neutrophil\SNE_781514.jpg,neutrophil,218.00637434955615,188.89172023262932,181.6629476584022,196.79036577900214,442cd4912bf748ca2edbd978b6a1bc26b21cf5f08fd01ec76b1f39ac5279fb04
../../../PBC_dataset_normal_DIB\neutrophil\SNE_78175.jpg,neutrophil,220.18557545148454,186.42665289256198,180.36415671870216,195.87379093970003,6bae51353c891bf6f2fd28efa734b2af403b6d82d35d81f31ab4c4234e764281
../../../PBC_dataset_normal_DIB\neutrophil\SNE_782350.jpg,neutrophil,216.30612182430363,181.12176308539944,177.89892868074685,191.2694214876033,2342e5f84c8bec0423529914520bfbaf07eb27fdd125aeb0e449476e42da3538
../../../PBC_dataset_normal_DIB\neutrophil\SNE_783159.jpg,neutrophil,222.4360116314662,189.6019895928987,182.57793082338537,198.66398836853384,45ec73f3ffc0f89e5f6a919d63b50177035acb28c6804354632085abb5f49eb4
../../../PBC_dataset_normal_DIB\neutrophil\SNE_783589.jpg,neutrophil,217.72800734618917,185.14717630853994,179.75020661157023,194.28769513314967,a0a559ccc5e28579fafe007fbcbbb252288c7ad378619e6f8e12bc232f947cd3
../../../PBC_dataset_normal_DIB\neutrophil\SNE_784426.jpg,neutrophil,217.0766069788797,184.20150749923476,178.49648760330578,193.36727884909703,18111db51326c92a45524fcbb30a7223bf52359e5ef5d9be2a081729e3cc5567
../../../PBC_dataset_normal_DIB\neutrophil\SNE_784826.jpg,neutrophil,224.61746250382615,192.096632996633,184.03272880318335,200.97491582491583,b9e5b94407584544dea7969eedd592f081b5e1cc11e30ce0ea0598272f2b7991
../../../PBC_dataset_normal_DIB\neutrophil\SNE_784846.jpg,neutrophil,216.71329966329967,182.65387205387205,180.35973370064278,192.6206917661463,1e64f74304821cd90a9c0805c7a2f79b92ac8ce23fb8439ccb6b42a039a44564
../../../PBC_dataset_normal_DIB\neutrophil\SNE_785064.jpg,neutrophil,217.00605295378023,184.06100397918578,179.60573921028467,193.46674318947046,01e431ca187f8b4c698fc5c66007f5a417024c41fc784be0375b96bfd2a6fe45
../../../PBC_dataset_normal_DIB\neutrophil\SNE_785424.jpg,neutrophil,229.0886975818794,197.31528160391798,187.6491352923171,205.81736302418122,332da121701f7f4015ad2a7784c92ae6d3ee5de0bdf4916998fc41ecf5a20857
../../../PBC_dataset_normal_DIB\neutrophil\SNE_786541.jpg,neutrophil,218.39310529537804,186.66153963881237,180.84127640036732,195.5078971533517,9116be3b1edcc2c38cdb31cfcab968bed16365f2c29ab682fd27871d83557034
../../../PBC_dataset_normal_DIB\neutrophil\SNE_788496.jpg,neutrophil,230.30510407101318,198.36499081726353,188.1699877563514,206.82562748699112,9809258db8d6783c20b6a005e0cbd755f764e95112621229b4d021b571757a2b
../../../PBC_dataset_normal_DIB\neutrophil\SNE_788666.jpg,neutrophil,218.10103305785125,183.1741046831956,180.19179675543313,193.3265381083563,0167e7a999d877a3313b97bf6c37f31f0eefa4caf53cd0def4d8d12b94825e86
../../../PBC_dataset_normal_DIB\neutrophil\SNE_788902.jpg,neutrophil,220.7319253137435,188.40398683807774,182.31539638812367,197.39837771655954,2d63049a165caefa3a69ab86478d5402d72324950f63e13cccc10dece7ac0dce
../../../PBC_dataset_normal_DIB\neutrophil\SNE_790082.jpg,neutrophil,225.65777471686562,192.80710131619222,185.281512090603,201.81795224977043,8ab47c01e892601cd83ad5178c61880d66f11540626356b2d14520d8d0b63aaf
../../../PBC_dataset_normal_DIB\neutrophil\SNE_790301.jpg,neutrophil,226.03467248239974,194.96203703703705,182.87032445668808,202.88045607591062,607c8db040f859c7c3bded84ac75736f1f21ac196ad51370502abd31448491ad
../../../PBC_dataset_normal_DIB\neutrophil\SNE_790562.jpg,neutrophil,212.74969390878482,176.6890036730946,177.07340067340067,187.5621288644016,df8ef0912566785097ddd3155667a12eae30cb1b2d5d7ac28e9b0921a882d6ea
../../../PBC_dataset_normal_DIB\neutrophil\SNE_790833.jpg,neutrophil,216.6482782369146,183.3459519436792,180.41577134986227,192.9931512090603,f731da6189847c643fec8dee8ad876e51108f2ba4e06559ab8fbe72c3628c320
../../../PBC_dataset_normal_DIB\neutrophil\SNE_790875.jpg,neutrophil,206.90669574533212,174.7982782369146,174.78770278543007,184.39826293235384,4b565060963d38745cbc28292b6f44c498ffb89c260aa78cbb2517a98789da74
../../../PBC_dataset_normal_DIB\neutrophil\SNE_791644.jpg,neutrophil,216.43542240587695,183.31368227731863,179.74122283440465,192.85821089684725,2fc6aee617d25e76c7843cea9063234f4ae5ec939e9dfc35466daaab2dca40fa
../../../PBC_dataset_normal_DIB\neutrophil\SNE_791810.jpg,neutrophil,225.2657177838996,192.61211355984082,184.66016988062444,201.5037037037037,88065170130d8867a3b7bd5a32525f1dc54de98dcfbe9c6d2ff5ea8d602b74d0
../../../PBC_dataset_normal_DIB\neutrophil\SNE_792024.jpg,neutrophil,231.5929369452097,202.4474900520355,188.32721916131007,209.5733547597184,8c63cf6f500112abe61d53d30d48eb2f3b0fa858276431ecfe99129167eadf16
../../../PBC_dataset_normal_DIB\neutrophil\SNE_79214.jpg,neutrophil,228.69428374655647,196.20356596265688,187.45257116620752,204.9961432506887,6688678d2c762bd9253040aa3a0b6bc0cd873ab9e42bf1b8f9f6a4d85398d748
../../../PBC_dataset_normal_DIB\neutrophil\SNE_793789.jpg,neutrophil,206.2032598714417,172.8910927456382,175.08325681052955,183.1143709825528,ac9a8fabcb83887cb1f6c2957f67225b88394de5e9fffcf48c2f88da9e70ebb9
../../../PBC_dataset_normal_DIB\neutrophil\SNE_794163.jpg,neutrophil,220.09512549739821,190.50561677379858,182.02749464340374,198.37562748699114,b513e9f3d9e4a51380e201db7ae747a8d513d0ed9d8691ba86fcff875b7f1d35
../../../PBC_dataset_normal_DIB\neutrophil\SNE_795630.jpg,neutrophil,222.86997245179063,190.53148148148148,181.61584787266605,199.16935261707988,2e2572bab14ba1c5a9985aeae0a4866276bbbbd7d9199e07d936256ca07b8d5a
../../../PBC_dataset_normal_DIB\neutrophil\SNE_796734.jpg,neutrophil,223.6071854912764,192.6833409856137,182.67102081420262,200.790503520049,49c1665b7a52998dc5bd6a958f9aa192bc6dc2506693ad7007a8884879f68bd2
../../../PBC_dataset_normal_DIB\neutrophil\SNE_798289.jpg,neutrophil,222.4237679828589,188.88441230486686,180.50426232017142,197.9696127946128,719ac7ebe8b2d1adeec5713b9e3c836460cd15cf8983b08fad0e6fc38562d5bc
../../../PBC_dataset_normal_DIB\neutrophil\SNE_798449.jpg,neutrophil,217.05369605142332,185.35316039179676,179.64879093970004,194.1776170798898,e8998832f5a8b2e956ceca2ab8127e840600319ee3223be88eea0f0adf116285
../../../PBC_dataset_normal_DIB\neutrophil\SNE_798913.jpg,neutrophil,216.93301193755738,184.05574686256506,180.6721916131007,193.54336547291092,74484f494c7666c29a6ab0232f012fb26b5f79e33c5960b1544ec617e4d1a780
../../../PBC_dataset_normal_DIB\neutrophil\SNE_799524.jpg,neutrophil,220.4301270278543,190.20110958065504,183.1616467707377,198.43551423324152,56831460e19a242d9fb140022c0445834985bef67fd0bc9762cd821b1752ca07
../../../PBC_dataset_normal_DIB\neutrophil\SNE_799574.jpg,neutrophil,223.95175237220693,191.30970309152127,183.44226354453627,200.23607284970922,bb618f180691eb2e41ba2ce450af9981162deaaf401c80b7c4b7d7450c4272a4
../../../PBC_dataset_normal_DIB\neutrophil\SNE_800425.jpg,neutrophil,216.85481328435873,181.01073614937252,179.40057392102847,191.57474747474748,9235f6e83078ef80da38d804c5efbaf06722daa157e1f1c61407b4a0586bae19
../../../PBC_dataset_normal_DIB\neutrophil\SNE_801267.jpg,neutrophil,222.1783746556474,189.36932200795837,182.87366850321396,198.46129476584022,9cdee97787bf75777db231f2df712aa57c2515452f709b291cd1c3a65566f7e7
../../../PBC_dataset_normal_DIB\neutrophil\SNE_801347.jpg,neutrophil,214.63732782369146,179.80667278849097,176.40963422099784,189.87593357820631,26d064f41dacacba409f64e3c06f08cc847e0c07c139e217ab377198ca9a5c46
../../../PBC_dataset_normal_DIB\neutrophil\SNE_801373.jpg,neutrophil,216.2620446893174,182.91566421793695,179.87385981022345,192.5587542087542,1e60ccecff45c634d39c5ff5233f974084830f9db9f2d7faeed280b6c1d309d2
../../../PBC_dataset_normal_DIB\neutrophil\SNE_80196.jpg,neutrophil,225.50139271502908,192.83503979185798,182.84989286807468,201.47079889807162,33ec02ab0fa7424b1f272422f619d5297c04d4d48ae65ec9b2f2c3ac328152a8
../../../PBC_dataset_normal_DIB\neutrophil\SNE_802950.jpg,neutrophil,228.30061218243037,196.14627333945515,183.6627640036731,204.34552341597796,5a695b0451694c9c3b25fa3552395950182f5584c5529b33e8279a56e1421ff7
../../../PBC_dataset_normal_DIB\neutrophil\SNE_803522.jpg,neutrophil,222.9278083868993,191.9431894704622,184.40902203856749,200.40044383226203,350711b4e15404a36f96c42f04d55d28ec7c61a88eec907882b81cede59079f3
../../../PBC_dataset_normal_DIB\neutrophil\SNE_804499.jpg,neutrophil,218.5260177532905,184.0687863483318,179.17738751147843,193.88946280991735,b73fb253478276fec7c4ddd5d2d7a07d10f02124074273eaa5253a2ee0955d5f
../../../PBC_dataset_normal_DIB\neutrophil\SNE_804760.jpg,neutrophil,224.2031144781145,196.04041169268442,184.51475359657178,203.1626109580655,42dae61f78c467247415b72ed18fd00c7b28b7860fcd48c396f850675e6028be
../../../PBC_dataset_normal_DIB\neutrophil\SNE_805400.jpg,neutrophil,225.8567722681359,191.74576063666973,184.1240281603918,201.16340679522497,e5dbbd8423fe430e287cde528905db018c43de9e3ab9ccd38b841ce22522b452
../../../PBC_dataset_normal_DIB\neutrophil\SNE_80584.jpg,neutrophil,218.95110192837467,185.64953321089683,179.56697275788184,194.9887664524028,b193019c3fbd0c0aaf5b2b1c242a386fd4bfaea82abbc3e4a48334af5a7ddfaa
../../../PBC_dataset_normal_DIB\neutrophil\SNE_807733.jpg,neutrophil,207.48587389041936,174.0311753902663,174.31843434343435,184.09675543311906,e79cd482de3539d557a3081537c990080d8dfa684952ab117b918da4824165cf
../../../PBC_dataset_normal_DIB\neutrophil\SNE_807915.jpg,neutrophil,210.52395928986837,176.49993878175695,175.90885368839915,186.6438934802571,c53472f2b43b545b9087b1144cf59a75c724e230055b12401be18585ba72979e
../../../PBC_dataset_normal_DIB\neutrophil\SNE_808697.jpg,neutrophil,213.61203703703703,183.8060988674625,181.30221916131006,192.4464876033058,0fcf495225cb8b786c31aab0e1c2e4961237c7d9f7b0937c80d4270ff9f9a5cd
../../../PBC_dataset_normal_DIB\neutrophil\SNE_808855.jpg,neutrophil,223.12221456994183,191.35404805632078,182.67968319559228,199.86239669421488,b2e8642891ead3be9dad23e66724c345c6eaecf2a8e100409e955d1bd80b01c5
../../../PBC_dataset_normal_DIB\neutrophil\SNE_809080.jpg,neutrophil,222.51248086929905,191.7252984389348,182.79546219773493,199.90945056626876,913393f6fb6f1736d9f6206ab124c6bf0a3123d6d77159939a3d4f378dd7c00f
../../../PBC_dataset_normal_DIB\neutrophil\SNE_810133.jpg,neutrophil,221.63713651668198,188.40840985613713,182.1132920110193,197.66263391490665,e2ef67fbeadb455d41ba06a9c521b928b79a6f042c0d768fdb9adf28e3c52f13
../../../PBC_dataset_normal_DIB\neutrophil\SNE_810419.jpg,neutrophil,222.39638812366084,189.43350168350167,182.73698347107438,198.57501530456076,3115e050f1bfb493df7c354c4f826425e6886f35eb757d1a26aeccc98e6bf67d
../../../PBC_dataset_normal_DIB\neutrophil\SNE_81065.jpg,neutrophil,224.1060299969391,196.34893633302724,184.65094888276707,203.32371441689622,d22ffdef18f802c70c362e604cdb662b252ebbaf1ee82758a2926de91042337f
../../../PBC_dataset_normal_DIB\neutrophil\SNE_810665.jpg,neutrophil,228.04605142332414,197.5363789409244,185.2852923171105,205.27211509029692,83e25eb80af380eea6949786973ee04585f3a9badad9730dcb56d0444c12fb77
../../../PBC_dataset_normal_DIB\neutrophil\SNE_810873.jpg,neutrophil,225.39605907560454,193.31643709825528,185.10615243342517,202.0526170798898,430ba423c6060afe45edd977ce2260ab87e08312ff9732b86687e61bab35f131
../../../PBC_dataset_normal_DIB\neutrophil\SNE_811155.jpg,neutrophil,224.4945286195286,192.8796449341904,183.0502678298133,201.2127257422712,a6ffc264299aaae7383fad606f5f2bb8913be049eaf06da492419dd34e936da5
../../../PBC_dataset_normal_DIB\neutrophil\SNE_811554.jpg,neutrophil,218.4858509335782,185.42920875420876,182.24579889807163,194.96838077747168,e5f2ab32f3e7d27bdd50ac96cb90313830975b9f338fff5ddfc1488befea486f
../../../PBC_dataset_normal_DIB\neutrophil\SNE_81248.jpg,neutrophil,223.39888276706458,190.54939546985003,184.14462809917356,199.692217630854,6eb6136c470e02de1e3121f1fac6c956affefdff4ee7cc15abd3c97fc3c622e1
../../../PBC_dataset_normal_DIB\neutrophil\SNE_813844.jpg,neutrophil,226.68935567799204,194.97289562289563,184.66251913070096,203.27740281603917,47024e0f679857369432f510571af244494a8a75b0c47eb1c8f03479d1d634c0
../../../PBC_dataset_normal_DIB\neutrophil\SNE_813985.jpg,neutrophil,222.78800122436485,190.62433425160697,183.28673859810223,199.41734006734006,108e382948f9055a89ab6b67b2d2c9ad2e9a6a4dd42fcd345d90bdd12543226c
../../../PBC_dataset_normal_DIB\neutrophil\SNE_814256.jpg,neutrophil,219.72768595041322,186.75619834710744,181.14455922865014,196.0474135292317,ae8800ddaff134e581814839e403807baa9c18abc1e666bdf4fc4d405d613637
../../../PBC_dataset_normal_DIB\neutrophil\SNE_814713.jpg,neutrophil,220.17891031527395,188.65844811753902,181.27475512702784,197.2645240281604,74043bd53c601f092aedb5e68ee0a6fcda9904afb3a42e36e682b245b6221512
../../../PBC_dataset_normal_DIB\neutrophil\SNE_8150.jpg,neutrophil,225.35356596265686,192.10764462809917,185.61335322926232,201.34434496479952,b775705e9687929c88a3a5645f2e1feae8a594ee49354167ff8c5068deac6e5e
../../../PBC_dataset_normal_DIB\neutrophil\SNE_815209.jpg,neutrophil,225.06580961126414,193.65858585858587,184.58702173247627,202.03506274869912,3a9d1efefed05d15a848eaaabcc455a0092c8b883d297d55a1a14a7328b21723
../../../PBC_dataset_normal_DIB\neutrophil\SNE_815811.jpg,neutrophil,219.5395622895623,187.30074992347718,181.0263544536272,196.20345883073156,8aefd35d2007f43e66cc47d538208f118ed8c36d20a1554615252d0420a9b7a2
../../../PBC_dataset_normal_DIB\neutrophil\SNE_815833.jpg,neutrophil,226.3829354147536,195.02796143250688,183.65729262320173,203.1548209366391,18dcfb01c72319ca8f76983cac0bdc9b50094562880eb088ae5a746803092f09
../../../PBC_dataset_normal_DIB\neutrophil\SNE_815898.jpg,neutrophil,226.8419498010407,194.41769207223751,185.58283593510868,203.17645393327211,f62034e95a7948c76362d7d918a8e2dd4552333e7e0f587c8805f158c85f6359
../../../PBC_dataset_normal_DIB\neutrophil\SNE_816195.jpg,neutrophil,222.06558004285276,188.5436026936027,183.1861111111111,197.99714569941844,8e008cf98e6e920eb207cccd7d3cac2657b74321f6a93fd7b1c98ce9f794d1ef
../../../PBC_dataset_normal_DIB\neutrophil\SNE_816733.jpg,neutrophil,212.51229721456994,173.70101775329047,173.37195439240892,185.34450566268748,4cafa383ea6d38a286f5e2c8d6ae9135103384dd6f68d32b784909ba176a93f2
../../../PBC_dataset_normal_DIB\neutrophil\SNE_817325.jpg,neutrophil,222.08028772574227,187.04374043464952,177.94967860422406,196.51697275788186,e780e7bd0672d3b1b6b6262da3d2607213cdd4bc091790bbbacf246b63b14693
../../../PBC_dataset_normal_DIB\neutrophil\SNE_817717.jpg,neutrophil,214.44476584022038,181.74422252831343,177.22063820018366,190.99113865932048,9b9529530d6d4051cf204d3648ad0e486066f1f1c6fc7a5363d7e7d63b4734d5
../../../PBC_dataset_normal_DIB\neutrophil\SNE_81791.jpg,neutrophil,220.95844046525863,187.24948729721456,181.46166972757882,196.74972451790634,512d0dae107cb956c1026a5a2b0cadc9a9550d7fb5fb98dda691f18c5cfd22c5
../../../PBC_dataset_normal_DIB\neutrophil\SNE_818014.jpg,neutrophil,218.5913605754515,184.1079354147536,182.03108356290176,194.22764003673095,12623aa14e9197639ef63f63a435ead06109833a3d63039725372949997d5d0f
../../../PBC_dataset_normal_DIB\neutrophil\SNE_818365.jpg,neutrophil,225.8782522191613,192.07558922558923,181.36688093051728,201.0276553412917,e28e6b1343e10a2aa68079abbfeb19d9855afba4a12113e27198cf5662aea182
../../../PBC_dataset_normal_DIB\neutrophil\SNE_818470.jpg,neutrophil,216.33056320783592,183.61779155188245,179.07696663605753,192.89377104377104,7ee261c83148f478df397c56f89d92803d7e3bcb32868aa6121f5c514c884c7b
../../../PBC_dataset_normal_DIB\neutrophil\SNE_818497.jpg,neutrophil,223.46947505356596,192.0887434955617,182.40798132843588,200.40013008876645,669557819fde5e9793e76c426c162d483bc8a4c1ae1c81afe5a241ab0babd5fc
../../../PBC_dataset_normal_DIB\neutrophil\SNE_81929.jpg,neutrophil,218.8628405264769,185.12700489745944,182.0417661463116,194.94792623201715,6aca249e120f03be950d31808f066ee0fd1b2d7c69b9d2c0513ef62024b09059
../../../PBC_dataset_normal_DIB\neutrophil\SNE_819515.jpg,neutrophil,227.75229568411388,197.2271655953474,185.42492347719622,204.99275329048055,814933fea312ca4acf67ca5a72b2de7405e552e48a21a4cd4a9fb8315e63fdac
../../../PBC_dataset_normal_DIB\neutrophil\SNE_81977.jpg,neutrophil,221.9459595959596,187.56929905111724,181.25638965411693,197.15474441383532,e10740ccb55b4da0e942740f4553a317cbdc780f53ba0d47d6f7972372d2841b
../../../PBC_dataset_normal_DIB\neutrophil\SNE_820099.jpg,neutrophil,223.21909243954698,193.77450260177534,183.82452555861647,201.45365013774105,9908e6d00a8877a0f2cefac233a1b72026690f2a16bc55f7f4eefea6ab685d45
../../../PBC_dataset_normal_DIB\neutrophil\SNE_821321.jpg,neutrophil,224.14410774410774,192.43717477808386,185.19784970921336,201.14122283440466,56044d523874367910e291ac52b895d8c0b823ed09204b4af3940bba5278b9b8
../../../PBC_dataset_normal_DIB\neutrophil\SNE_821341.jpg,neutrophil,228.70293082338537,196.4255662687481,186.42473217018673,205.03627946127946,1e28a705c96cf2a80619ac61331aea34a3ed9f5d6bf653d061d27a659127cf33
../../../PBC_dataset_normal_DIB\neutrophil\SNE_821872.jpg,neutrophil,223.33640189776554,190.69215641261096,183.3835782063055,199.66520508111418,0426281b28bd8b37bfa719dfcaef4ea516ed7317429b29c2c42af8b9e6dfaadb
../../../PBC_dataset_normal_DIB\neutrophil\SNE_823486.jpg,neutrophil,222.13153504744415,191.45851698806246,182.63964646464646,199.62164064891337,604d0ab1fcb413e528ec29f63012280f505d2bb9e7effb9433f8a4677a32f6f2
../../../PBC_dataset_normal_DIB\neutrophil\SNE_823772.jpg,neutrophil,215.60417049280684,181.4492959902051,181.99348025711663,191.80982552800734,9a82d70d0de2be9700b1e91874b6db57f49edead55262ba52b778d40bfc25ac7
../../../PBC_dataset_normal_DIB\neutrophil\SNE_824036.jpg,neutrophil,226.1916207529844,193.70594582185493,185.59366391184574,202.5681512090603,c7f2374ce091db2f3f1ee5d57b169aaa363f8e524d23179345e3963c0476638d
../../../PBC_dataset_normal_DIB\neutrophil\SNE_824117.jpg,neutrophil,219.52856596265687,187.3805019895929,180.29420722375266,196.19956382001837,e3a230bda4993bc515ba30df99ffa21e37ae723c602f1ba2aec4bca4c4e79f38
../../../PBC_dataset_normal_DIB\neutrophil\SNE_824674.jpg,neutrophil,228.67011019283746,192.8367921640649,182.2022497704316,202.38780991735538,c4fbb95bbb430ff09877dd153e6792a18de31f8a1d2ff2b527ef623b68ef3376
../../../PBC_dataset_normal_DIB\neutrophil\SNE_82483.jpg,neutrophil,222.7484312825222,190.5584940312213,182.6096265687175,199.29491888582797,14415d382eabe59bd7a000a196d85ba99b8f40482cc95afb1d49a7462bd8115a
../../../PBC_dataset_normal_DIB\neutrophil\SNE_825561.jpg,neutrophil,226.19605142332415,193.14364860728497,183.8318105295378,202.04651821242732,e2bb4de3c9e9e039209fae106abd2c3000bac11af195772c87eea425266bcbda
../../../PBC_dataset_normal_DIB\neutrophil\SNE_826401.jpg,neutrophil,226.67820630547902,194.95891490664218,183.57672941536578,203.17375267829814,11456cd665a164421fda08df28c4ca463646b5076de79165f2863a3e21aef108
../../../PBC_dataset_normal_DIB\neutrophil\SNE_826772.jpg,neutrophil,229.55368839914294,193.68889654116927,184.53601163146618,203.41828895010713,d0477e7b1e440164b5674b43aed9f8534ad8b8609fe8ba54fd58663177f25e66
../../../PBC_dataset_normal_DIB\neutrophil\SNE_827292.jpg,neutrophil,224.25651974288337,190.82920875420876,183.5142255892256,200.03435108662381,5e61977fa902a79409341d83c0dde85105a9ce3e33dd8c50fa0c4dd7a1199271
../../../PBC_dataset_normal_DIB\neutrophil\SNE_827687.jpg,neutrophil,224.55399449035812,190.7581955922865,182.85019130700948,200.02225283134374,3cc56738f64d27880bbde0a434e5e83cf8002aba616a7a99d0f5a01eef7dce5b
../../../PBC_dataset_normal_DIB\neutrophil\SNE_827935.jpg,neutrophil,221.87271196816653,190.5675466789103,181.8486225895317,198.90985613712886,50d70d9f569e5815084c1553594af6716b961216dec9e76e81c8bf6b14da1005
../../../PBC_dataset_normal_DIB\neutrophil\SNE_828065.jpg,neutrophil,217.31662840526477,185.18842209978573,179.60422405876952,194.15049739822467,cac27386142503c2355e5ea35c16ccef20026a1895c0602084406a3639dea203
../../../PBC_dataset_normal_DIB\neutrophil\SNE_828240.jpg,neutrophil,230.92595653504745,198.90039026629935,183.88122130394856,206.7938246097337,c6fc477e07716a6b4d270e153920bff99dc2de867fd0f6ff50bf7a5d5ed550b6
../../../PBC_dataset_normal_DIB\neutrophil\SNE_829664.jpg,neutrophil,221.46712580348944,189.2197505356596,182.02497704315886,198.03129782675236,96636f562d6ae907d346ebed5309e719c8ef6267bbc0d5cbc29cdaa0551241da
../../../PBC_dataset_normal_DIB\neutrophil\SNE_830922.jpg,neutrophil,223.971632996633,191.3387052341598,184.18137434955617,200.30361952861952,e5340097c61ff82cdb9cabd68eb9e4f5b5a71aead355da04c40074d4f8b2882e
../../../PBC_dataset_normal_DIB\neutrophil\SNE_831020.jpg,neutrophil,223.14807162534436,192.69403887358433,183.59410009182736,200.74519436792164,c577b7594701e7c48e2bb5c3c456f0e0bc5a674981a5fc7c4a7012468dd7b892
../../../PBC_dataset_normal_DIB\neutrophil\SNE_83109.jpg,neutrophil,221.1265687174778,189.87877257422713,181.7607438016529,198.2962580348944,fe63da9901bdfe779598ef5bb3d6e857558f2d50f66f1e4290465744bdeb902d
../../../PBC_dataset_normal_DIB\neutrophil\SNE_831814.jpg,neutrophil,221.9636593204775,190.62497704315885,183.0056091215182,199.12551270278544,6fdd9664c1406849bcd20245778f04d687a773f61a1da698f8b975257882b0e3
../../../PBC_dataset_normal_DIB\neutrophil\SNE_832031.jpg,neutrophil,227.22289562289563,194.48704468931743,182.33002754820936,202.8900749923477,ebcc6b10a466481d6ace24a994daf7bf3432721e330eac53e4cadc668a8840df
../../../PBC_dataset_normal_DIB\neutrophil\SNE_832642.jpg,neutrophil,228.5369375573921,196.87727272727273,187.38349403122132,205.35302265074992,c91b20157a6965cddaa1a2cf263194092653da40c5c63e5ed652acfcacf0c3df
../../../PBC_dataset_normal_DIB\neutrophil\SNE_83301.jpg,neutrophil,222.0485001530456,187.8823002754821,179.07154116926844,197.11135598408325,bab1b9b1093154fa45206cb4738000f2d2b26c500fa546688177f8eb42d3db69
../../../PBC_dataset_normal_DIB\neutrophil\SNE_833326.jpg,neutrophil,220.0716253443526,188.1899678604224,179.26638353229262,196.7147842056933,1182f212f81ef41cdbd7ee355135af48ede2a739f6ed0399adab2f7377d81c23
../../../PBC_dataset_normal_DIB\neutrophil\SNE_833646.jpg,neutrophil,229.21894704621977,197.27771655953475,186.7250765228038,205.71489898989898,828d33bac5ccda09b2a05d1f8b173076917c144074fa4da36a55441bdeab750c
../../../PBC_dataset_normal_DIB\neutrophil\SNE_836601.jpg,neutrophil,222.77207682889502,191.46153198653198,181.84493419038873,199.71668962350782,38bb05b3f2f4e27f17b34063485256ac5b18cbbf751c3b86765f0d4450df4ad6
../../../PBC_dataset_normal_DIB\neutrophil\SNE_836615.jpg,neutrophil,224.6898530762167,188.1586394245485,180.73715947352312,198.29354912764003,ea52494f41ac8f449cdf47f89b3b06e06c2d9a2f91c3579b18d3a3c6d2ac9da3
../../../PBC_dataset_normal_DIB\neutrophil\SNE_836665.jpg,neutrophil,224.74080195898378,190.2752601775329,182.54646464646464,199.78028772574228,db7ffc065a7d04f971da6d1b2b5fb4b0fd3852e34b290860eb18bff18af1d977
../../../PBC_dataset_normal_DIB\neutrophil\SNE_83800.jpg,neutrophil,225.5394475053566,191.49304407713498,182.6711815120906,200.7219696969697,3c3d9f8181344237d73f91a0d25ee5d5d0ef6a42341aaf483d5ff538a8d3c9b4
../../../PBC_dataset_normal_DIB\neutrophil\SNE_838035.jpg,neutrophil,222.7912764003673,191.12244413835322,182.2237679828589,199.59463575145392,3e940388b447d96c6a58dec774c531e5fa64a56c3cfd0863a30ced7bd810e544
../../../PBC_dataset_normal_DIB\neutrophil\SNE_838616.jpg,neutrophil,215.30107131925314,180.13464952555861,180.37156412610958,190.72949954086317,4fce84186f3bcfe4a8ffde9dd52bc98b5e4e6b7a5cde087d5350a8cc70de5ac3
